timestamp,frame,L_knee,R_knee,L_hip,R_hip
2026-05-25T19:50:36.567,1518,21.81,61.25,56.84,104.28
2026-05-25T19:50:36.655,1519,7.99,12.0,39.94,100.51
2026-05-25T19:50:36.732,1520,176.45,178.8,169.74,175.79
2026-05-25T19:50:36.816,1521,179.24,179.69,170.26,176.8
2026-05-25T19:50:36.902,1522,179.82,178.72,172.17,177.84
2026-05-25T19:50:36.984,1523,176.8,178.57,173.44,179.05
2026-05-25T19:50:37.076,1524,177.58,179.41,175.06,176.78
2026-05-25T19:50:37.162,1525,168.88,176.55,177.47,174.44
2026-05-25T19:50:37.243,1526,174.16,178.33,179.07,175.73
2026-05-25T19:50:37.330,1527,175.96,176.53,178.91,174.97
2026-05-25T19:50:37.413,1528,176.43,177.97,179.95,172.72
2026-05-25T19:50:37.499,1529,177.95,179.25,179.47,174.94
2026-05-25T19:50:37.588,1530,178.55,179.99,179.41,174.14
2026-05-25T19:50:37.667,1531,178.03,179.2,178.88,176.16
2026-05-25T19:50:37.745,1532,179.36,176.56,176.31,179.56
2026-05-25T19:50:37.825,1533,179.48,174.95,175.86,179.29
2026-05-25T19:50:37.906,1534,179.54,177.96,176.62,174.54
2026-05-25T19:50:37.995,1535,178.74,178.53,175.73,173.11
2026-05-25T19:50:38.089,1536,179.1,177.49,175.48,174.79
2026-05-25T19:50:38.197,1537,173.81,179.81,179.45,167.79
2026-05-25T19:50:38.290,1538,179.36,179.02,177.3,174.82
2026-05-25T19:50:38.388,1539,178.26,178.78,178.2,172.89
2026-05-25T19:50:38.475,1540,179.71,179.17,177.69,171.94
2026-05-25T19:50:38.563,1541,179.21,179.81,177.42,172.22
2026-05-25T19:50:38.655,1542,179.42,179.63,177.52,172.1
2026-05-25T19:50:38.745,1543,179.2,177.8,178.8,172.34
2026-05-25T19:50:38.838,1544,179.13,178.73,178.03,172.55
2026-05-25T19:50:38.921,1545,178.1,178.97,176.85,171.73
2026-05-25T19:50:39.012,1546,23.19,146.36,21.19,144.44
2026-05-25T19:50:39.097,1547,6.88,4.67,2.78,14.96
2026-05-25T19:50:39.182,1548,63.41,116.39,69.91,132.58
2026-05-25T19:50:39.269,1549,164.86,167.38,167.04,179.67
2026-05-25T19:50:39.346,1550,172.41,173.81,168.49,177.68
2026-05-25T19:50:39.427,1551,176.68,176.52,169.14,178.75
2026-05-25T19:50:39.532,1552,177.92,178.2,169.72,178.22
2026-05-25T19:50:39.617,1553,178.09,177.69,168.76,177.74
2026-05-25T19:50:39.715,1554,178.01,177.11,173.23,176.51
2026-05-25T19:50:39.795,1555,178.48,177.04,173.67,176.16
2026-05-25T19:50:39.886,1556,179.83,178.43,172.83,175.64
2026-05-25T19:50:39.970,1557,179.45,178.91,172.45,177.67
2026-05-25T19:50:40.052,1558,179.85,179.68,173.39,179.44
2026-05-25T19:50:40.143,1559,179.24,179.82,174.65,179.81
2026-05-25T19:50:40.230,1560,179.73,178.69,172.79,175.64
2026-05-25T19:50:40.336,1561,179.76,179.68,172.36,176.3
2026-05-25T19:50:40.420,1562,179.2,179.29,172.31,178.53
2026-05-25T19:50:40.511,1563,179.36,175.86,174.06,170.83
2026-05-25T19:50:40.596,1564,179.01,177.02,174.8,174.11
2026-05-25T19:50:40.681,1565,179.86,177.37,174.17,174.55
2026-05-25T19:50:40.773,1566,179.15,179.14,174.59,176.71
2026-05-25T19:50:40.852,1567,178.82,178.77,174.11,179.61
2026-05-25T19:50:40.938,1568,178.96,178.28,174.27,178.53
2026-05-25T19:50:41.020,1569,179.08,178.01,174.78,178.43
2026-05-25T19:50:41.105,1570,179.82,176.82,175.53,178.16
2026-05-25T19:50:41.194,1571,179.81,177.05,175.52,178.05
2026-05-25T19:50:41.279,1572,178.96,177.99,176.0,179.08
2026-05-25T19:50:41.361,1573,178.56,178.53,175.85,179.88
2026-05-25T19:50:41.446,1574,178.11,179.02,174.97,177.82
2026-05-25T19:50:41.524,1575,178.24,178.8,174.66,177.48
2026-05-25T19:50:41.617,1576,178.66,178.69,173.29,178.01
2026-05-25T19:50:41.716,1577,178.65,180.0,176.66,179.66
2026-05-25T19:50:41.792,1578,178.43,178.96,175.28,178.15
2026-05-25T19:50:41.878,1579,178.38,178.14,174.8,179.13
2026-05-25T19:50:41.958,1580,176.95,178.74,174.63,179.6
2026-05-25T19:50:42.048,1581,174.9,179.66,174.71,179.69
2026-05-25T19:50:42.137,1582,175.49,178.38,175.21,179.6
2026-05-25T19:50:42.223,1583,175.47,179.02,175.55,179.59
2026-05-25T19:50:42.317,1584,175.47,179.52,175.59,179.03
2026-05-25T19:50:42.398,1585,176.53,179.24,175.81,178.52
2026-05-25T19:50:42.485,1586,177.54,177.95,176.62,177.61
2026-05-25T19:50:42.563,1587,177.29,177.96,176.45,177.77
2026-05-25T19:50:42.644,1588,177.89,177.19,176.12,177.25
2026-05-25T19:50:42.740,1589,177.89,177.62,175.74,177.25
2026-05-25T19:50:42.823,1590,177.31,178.18,176.42,177.32
2026-05-25T19:50:42.912,1591,177.26,178.23,176.01,177.86
2026-05-25T19:50:42.995,1592,178.29,178.43,176.33,177.95
2026-05-25T19:50:43.079,1593,178.69,178.91,176.56,178.31
2026-05-25T19:50:43.170,1594,178.59,179.85,177.22,179.32
2026-05-25T19:50:43.254,1595,177.05,179.54,179.18,178.63
2026-05-25T19:50:43.330,1596,177.55,179.74,179.13,178.57
2026-05-25T19:50:43.410,1597,177.55,179.83,178.83,177.92
2026-05-25T19:50:43.483,1598,178.84,177.96,177.58,177.63
2026-05-25T19:50:43.568,1599,178.44,176.04,177.06,179.81
2026-05-25T19:50:43.654,1600,178.58,178.21,176.38,175.86
2026-05-25T19:50:43.737,1601,178.79,177.3,175.71,177.56
2026-05-25T19:50:43.825,1602,179.83,179.7,174.88,177.38
2026-05-25T19:50:43.907,1603,179.34,179.93,174.89,177.89
2026-05-25T19:50:43.990,1604,179.79,179.92,174.52,178.19
2026-05-25T19:50:44.079,1605,179.35,179.58,173.66,178.48
2026-05-25T19:50:44.166,1606,179.74,179.4,173.82,179.32
2026-05-25T19:50:44.256,1607,179.74,179.41,173.83,179.82
2026-05-25T19:50:44.336,1608,179.53,179.66,173.87,179.62
2026-05-25T19:50:44.422,1609,179.88,179.24,174.24,179.59
2026-05-25T19:50:44.521,1610,179.88,178.86,174.21,179.78
2026-05-25T19:50:44.607,1611,179.88,179.07,174.31,179.79
2026-05-25T19:50:44.693,1612,179.14,179.21,174.82,179.31
2026-05-25T19:50:44.778,1613,178.24,178.86,175.8,178.51
2026-05-25T19:50:44.861,1614,177.39,177.98,176.17,177.33
2026-05-25T19:50:44.953,1615,177.55,178.32,176.16,177.08
2026-05-25T19:50:45.029,1616,177.14,178.54,176.18,176.41
2026-05-25T19:50:45.099,1617,178.05,179.38,175.88,176.04
2026-05-25T19:50:45.178,1618,178.3,179.79,175.78,176.98
2026-05-25T19:50:45.254,1619,179.0,179.61,175.44,176.82
2026-05-25T19:50:45.329,1620,179.39,178.95,175.04,177.06
2026-05-25T19:50:45.407,1621,179.2,179.14,175.03,176.96
2026-05-25T19:50:45.484,1622,179.35,178.7,174.65,176.69
2026-05-25T19:50:45.565,1623,179.86,178.52,174.23,176.67
2026-05-25T19:50:45.635,1624,179.6,179.02,174.49,177.48
2026-05-25T19:50:45.719,1625,179.6,179.98,173.34,178.62
2026-05-25T19:50:45.806,1626,179.77,179.78,173.65,178.63
2026-05-25T19:50:45.886,1627,179.42,179.96,173.3,178.44
2026-05-25T19:50:45.968,1628,179.59,179.93,173.49,178.29
2026-05-25T19:50:46.053,1629,179.16,179.7,173.5,178.24
2026-05-25T19:50:46.134,1630,179.71,179.69,174.01,178.22
2026-05-25T19:50:46.221,1631,179.92,179.97,174.36,178.15
2026-05-25T19:50:46.296,1632,179.6,179.81,174.58,178.27
2026-05-25T19:50:46.374,1633,179.06,179.26,174.96,177.74
2026-05-25T19:50:46.461,1634,179.05,179.27,174.78,177.78
2026-05-25T19:50:46.542,1635,179.24,179.65,174.43,178.11
2026-05-25T19:50:46.627,1636,179.13,179.47,174.86,177.88
2026-05-25T19:50:46.720,1637,178.94,179.98,174.78,178.61
2026-05-25T19:50:46.799,1638,179.53,179.6,174.26,178.75
2026-05-25T19:50:46.886,1639,179.62,178.95,174.47,178.38
2026-05-25T19:50:46.966,1640,179.81,179.19,174.14,178.55
2026-05-25T19:50:47.045,1641,179.17,179.01,173.99,178.73
2026-05-25T19:50:47.131,1642,179.56,179.22,173.82,178.73
2026-05-25T19:50:47.209,1643,179.37,179.21,174.08,178.73
2026-05-25T19:50:47.287,1644,179.59,178.8,174.08,179.01
2026-05-25T19:50:47.371,1645,179.37,179.01,174.06,178.85
2026-05-25T19:50:47.451,1646,178.78,179.01,174.1,178.69
2026-05-25T19:50:47.535,1647,178.6,179.01,174.45,178.7
2026-05-25T19:50:47.617,1648,178.16,179.95,174.19,178.69
2026-05-25T19:50:47.701,1649,178.72,179.67,173.71,178.87
2026-05-25T19:50:47.787,1650,178.72,179.67,173.67,178.87
2026-05-25T19:50:47.865,1651,179.18,179.37,173.6,178.62
2026-05-25T19:50:47.950,1652,179.57,179.37,173.47,178.63
2026-05-25T19:50:48.030,1653,179.18,179.16,173.65,178.78
2026-05-25T19:50:48.118,1654,178.94,179.53,173.36,178.73
2026-05-25T19:50:48.210,1655,179.36,179.12,173.29,178.88
2026-05-25T19:50:48.291,1656,178.95,179.53,173.29,178.88
2026-05-25T19:50:48.375,1657,178.74,179.95,173.43,178.88
2026-05-25T19:50:48.454,1658,179.1,179.44,173.05,179.62
2026-05-25T19:50:48.532,1659,179.84,179.32,172.99,179.71
2026-05-25T19:50:48.609,1660,179.66,178.7,173.15,179.86
2026-05-25T19:50:48.689,1661,179.66,178.71,173.15,179.56
2026-05-25T19:50:48.761,1662,179.49,178.89,173.5,179.37
2026-05-25T19:50:48.841,1663,179.47,179.28,173.89,178.86
2026-05-25T19:50:48.912,1664,179.02,179.56,174.16,179.08
2026-05-25T19:50:48.995,1665,179.85,178.89,174.19,179.2
2026-05-25T19:50:49.080,1666,179.86,178.89,174.24,179.36
2026-05-25T19:50:49.164,1667,179.23,179.85,174.42,178.68
2026-05-25T19:50:49.245,1668,179.58,179.87,173.96,178.72
2026-05-25T19:50:49.349,1669,179.41,179.68,174.11,179.17
2026-05-25T19:50:49.430,1670,179.49,178.57,174.01,179.13
2026-05-25T19:50:49.513,1671,179.48,178.72,173.89,178.77
2026-05-25T19:50:49.591,1672,179.76,179.19,173.48,179.12
2026-05-25T19:50:49.670,1673,179.59,179.18,172.95,179.4
2026-05-25T19:50:49.762,1674,179.97,179.57,173.13,179.22
2026-05-25T19:50:49.843,1675,179.87,179.56,172.88,178.58
2026-05-25T19:50:49.932,1676,179.81,179.79,172.9,178.69
2026-05-25T19:50:50.015,1677,179.71,179.31,173.55,177.94
2026-05-25T19:50:50.100,1678,179.57,179.92,173.98,177.48
2026-05-25T19:50:50.188,1679,179.48,179.98,173.02,177.84
2026-05-25T19:50:50.267,1680,179.19,179.36,173.34,177.98
2026-05-25T19:50:50.354,1681,179.46,179.8,172.72,178.45
2026-05-25T19:50:50.441,1682,179.49,179.75,172.59,178.63
2026-05-25T19:50:50.521,1683,178.72,179.54,173.15,177.95
2026-05-25T19:50:50.611,1684,178.49,179.91,173.46,177.48
2026-05-25T19:50:50.740,1685,178.7,179.44,173.75,177.66
2026-05-25T19:50:50.820,1686,179.0,178.96,172.88,177.72
2026-05-25T19:50:50.894,1687,179.19,178.78,173.28,177.4
2026-05-25T19:50:50.974,1688,179.94,178.54,173.35,177.57
2026-05-25T19:50:51.055,1689,179.91,178.51,173.36,177.44
2026-05-25T19:50:51.135,1690,179.51,178.77,173.13,177.22
2026-05-25T19:50:51.214,1691,179.99,178.09,172.95,177.57
2026-05-25T19:50:51.297,1692,179.6,178.06,173.37,177.75
2026-05-25T19:50:51.375,1693,178.77,179.86,173.99,176.88
2026-05-25T19:50:51.459,1694,179.54,176.99,173.48,173.18
2026-05-25T19:50:51.536,1695,179.36,177.71,173.44,174.34
2026-05-25T19:50:51.616,1696,179.36,177.9,173.61,174.68
2026-05-25T19:50:51.722,1697,179.17,178.85,173.66,175.67
2026-05-25T19:50:51.797,1698,178.45,179.84,172.99,177.3
2026-05-25T19:50:51.882,1699,177.96,179.58,173.71,176.22
2026-05-25T19:50:51.961,1700,178.83,179.48,173.69,177.38
2026-05-25T19:50:52.036,1701,178.9,179.05,173.78,177.29
2026-05-25T19:50:52.126,1702,178.9,179.23,173.76,177.61
2026-05-25T19:50:52.217,1703,178.03,179.84,175.4,175.17
2026-05-25T19:50:52.292,1704,178.57,179.54,175.6,175.16
2026-05-25T19:50:52.371,1705,178.41,179.55,175.56,175.38
2026-05-25T19:50:52.454,1706,178.62,179.52,175.57,175.36
2026-05-25T19:50:52.537,1707,178.97,179.88,176.19,175.18
2026-05-25T19:50:52.613,1708,179.14,179.68,176.17,175.18
2026-05-25T19:50:52.691,1709,179.3,178.56,175.56,175.93
2026-05-25T19:50:52.772,1710,179.54,178.92,175.39,176.29
2026-05-25T19:50:52.846,1711,179.24,179.23,174.69,177.0
2026-05-25T19:50:52.925,1712,178.82,179.46,175.09,176.39
2026-05-25T19:50:53.004,1713,178.83,179.29,174.9,176.22
2026-05-25T19:50:53.073,1714,178.46,179.05,174.54,176.58
2026-05-25T19:50:53.149,1715,179.16,178.82,174.49,176.92
2026-05-25T19:50:53.230,1716,179.82,178.18,174.59,177.25
2026-05-25T19:50:53.316,1717,179.61,177.99,174.59,177.07
2026-05-25T19:50:53.390,1718,178.98,178.21,174.59,176.9
2026-05-25T19:50:53.467,1719,178.78,178.39,174.6,177.21
2026-05-25T19:50:53.543,1720,177.77,179.26,174.43,175.82
2026-05-25T19:50:53.627,1721,177.85,179.41,175.03,174.76
2026-05-25T19:50:53.707,1722,177.83,179.01,175.03,174.77
2026-05-25T19:50:53.794,1723,178.68,178.55,174.88,175.41
2026-05-25T19:50:53.880,1724,179.24,178.37,175.25,175.49
2026-05-25T19:50:53.959,1725,179.24,178.54,175.53,175.82
2026-05-25T19:50:54.038,1726,179.69,178.28,175.63,176.03
2026-05-25T19:50:54.116,1727,179.64,178.02,175.55,176.24
2026-05-25T19:50:54.205,1728,179.95,178.2,175.53,176.57
2026-05-25T19:50:54.296,1729,179.88,177.85,175.69,176.08
2026-05-25T19:50:54.377,1730,179.48,177.61,175.31,176.42
2026-05-25T19:50:54.453,1731,179.41,177.72,174.82,176.96
2026-05-25T19:50:54.591,1732,179.83,178.09,174.63,177.28
2026-05-25T19:50:54.697,1733,179.54,177.76,174.49,178.0
2026-05-25T19:50:54.787,1734,179.75,178.35,174.35,178.18
2026-05-25T19:50:54.881,1735,179.36,179.12,174.67,178.54
2026-05-25T19:50:54.961,1736,179.36,179.65,174.52,179.07
2026-05-25T19:50:55.044,1737,179.54,179.99,174.48,179.42
2026-05-25T19:50:55.122,1738,179.71,180.0,174.18,179.43
2026-05-25T19:50:55.218,1739,179.74,179.79,174.22,179.57
2026-05-25T19:50:55.304,1740,179.56,179.53,174.38,179.25
2026-05-25T19:50:55.394,1741,179.79,179.26,174.72,179.04
2026-05-25T19:50:55.467,1742,178.96,179.28,174.58,179.04
2026-05-25T19:50:55.543,1743,178.75,179.5,174.56,179.23
2026-05-25T19:50:55.627,1744,179.14,179.49,174.41,179.24
2026-05-25T19:50:55.703,1745,178.96,179.65,174.75,179.4
2026-05-25T19:50:55.795,1746,178.96,179.97,174.72,179.56
2026-05-25T19:50:55.876,1747,179.34,179.96,174.54,179.57
2026-05-25T19:50:55.960,1748,179.34,179.96,174.39,179.41
2026-05-25T19:50:56.046,1749,179.93,179.64,174.92,178.84
2026-05-25T19:50:56.121,1750,179.76,179.84,174.74,178.71
2026-05-25T19:50:56.200,1751,179.73,179.49,174.33,179.06
2026-05-25T19:50:56.285,1752,179.08,178.83,174.14,179.27
2026-05-25T19:50:56.372,1753,179.47,179.05,173.97,179.61
2026-05-25T19:50:56.461,1754,179.08,178.66,174.02,179.09
2026-05-25T19:50:56.545,1755,178.76,178.56,173.3,179.8
2026-05-25T19:50:56.629,1756,179.88,178.67,173.95,179.04
2026-05-25T19:50:56.734,1757,179.68,178.86,173.9,179.38
2026-05-25T19:50:56.825,1758,179.82,178.5,173.47,179.37
2026-05-25T19:50:56.910,1759,179.62,178.47,173.98,179.33
2026-05-25T19:50:56.986,1760,179.82,178.69,174.28,179.33
2026-05-25T19:50:57.074,1761,179.71,179.68,174.65,179.31
2026-05-25T19:50:57.166,1762,179.89,179.92,174.66,179.47
2026-05-25T19:50:57.267,1763,179.45,179.66,174.81,179.13
2026-05-25T19:50:57.412,1764,179.97,179.9,174.98,179.29
2026-05-25T19:50:57.510,1765,179.49,179.87,175.59,178.04
2026-05-25T19:50:57.596,1766,179.89,179.95,175.57,178.37
2026-05-25T19:50:57.673,1767,179.92,179.82,175.39,178.55
2026-05-25T19:50:57.758,1768,179.2,179.75,175.03,179.12
2026-05-25T19:50:57.837,1769,179.41,179.75,175.06,179.12
2026-05-25T19:50:57.915,1770,179.38,179.89,175.03,179.33
2026-05-25T19:50:57.999,1771,178.88,179.49,174.71,179.21
2026-05-25T19:50:58.081,1772,178.67,179.65,174.84,179.58
2026-05-25T19:50:58.206,1773,179.29,179.53,174.85,179.58
2026-05-25T19:50:58.291,1774,179.09,179.72,174.87,179.59
2026-05-25T19:50:58.370,1775,179.5,179.73,174.85,179.37
2026-05-25T19:50:58.449,1776,179.5,179.19,174.85,179.72
2026-05-25T19:50:58.525,1777,178.85,179.98,174.81,179.89
2026-05-25T19:50:58.607,1778,179.98,179.45,175.51,178.92
2026-05-25T19:50:58.709,1779,179.98,179.45,175.51,178.77
2026-05-25T19:50:58.790,1780,179.44,179.81,175.99,178.75
2026-05-25T19:50:58.874,1781,179.23,179.81,175.81,178.75
2026-05-25T19:50:58.948,1782,179.62,179.64,175.63,179.22
2026-05-25T19:50:59.026,1783,179.62,179.85,175.62,179.22
2026-05-25T19:50:59.110,1784,179.0,179.68,175.6,179.57
2026-05-25T19:50:59.211,1785,179.17,179.94,175.46,179.09
2026-05-25T19:50:59.298,1786,179.68,179.72,174.94,179.46
2026-05-25T19:50:59.406,1787,179.94,179.89,174.6,178.97
2026-05-25T19:50:59.643,1788,179.97,179.91,174.57,178.83
2026-05-25T19:50:59.749,1789,179.65,179.73,174.7,178.65
2026-05-25T19:50:59.837,1790,179.82,179.51,174.54,178.84
2026-05-25T19:50:59.927,1791,179.26,179.56,174.73,178.69
2026-05-25T19:51:00.013,1792,179.47,179.56,174.44,178.54
2026-05-25T19:51:00.113,1793,179.65,179.55,174.1,178.68
2026-05-25T19:51:00.238,1794,179.85,179.76,174.1,178.7
2026-05-25T19:51:00.318,1795,179.91,179.76,174.59,178.5
2026-05-25T19:51:00.458,1796,179.41,179.18,175.13,177.99
2026-05-25T19:51:00.592,1797,179.82,179.79,175.26,177.83
2026-05-25T19:51:00.683,1798,179.85,179.81,175.84,178.19
2026-05-25T19:51:00.775,1799,180.0,179.97,175.43,177.78
2026-05-25T19:51:00.872,1800,179.62,179.61,175.46,177.79
2026-05-25T19:51:00.986,1801,179.98,178.76,175.48,178.09
2026-05-25T19:51:01.115,1802,179.41,179.12,175.24,177.63
2026-05-25T19:51:01.228,1803,178.61,178.93,175.42,178.21
2026-05-25T19:51:01.319,1804,178.81,179.11,175.42,177.54
2026-05-25T19:51:01.418,1805,179.15,178.71,174.56,177.95
2026-05-25T19:51:01.537,1806,179.04,179.89,174.84,177.5
2026-05-25T19:51:01.658,1807,179.25,179.31,174.68,177.29
2026-05-25T19:51:01.932,1808,179.73,179.93,174.67,177.84
2026-05-25T19:51:02.039,1809,178.9,179.95,174.15,177.01
2026-05-25T19:51:02.388,1810,178.57,179.63,174.27,175.88
2026-05-25T19:51:02.612,1811,177.48,179.84,175.76,174.85
2026-05-25T19:51:02.844,1812,177.63,179.61,175.53,175.56
2026-05-25T19:51:02.977,1813,177.87,179.39,176.79,177.15
2026-05-25T19:51:03.119,1814,179.4,169.54,170.94,166.83
2026-05-25T19:51:03.225,1815,167.49,172.79,163.5,172.49
2026-05-25T19:51:03.539,1816,172.29,174.11,168.35,174.5
2026-05-25T19:51:03.825,1817,176.33,176.22,171.05,177.13
2026-05-25T19:51:03.951,1818,178.17,179.12,172.43,179.17
2026-05-25T19:51:04.053,1819,177.78,177.62,173.96,178.77
2026-05-25T19:51:04.158,1820,178.43,177.5,174.14,179.03
2026-05-25T19:51:04.257,1821,177.71,176.59,172.73,179.65
2026-05-25T19:51:04.366,1822,178.43,176.48,172.99,178.97
2026-05-25T19:51:04.476,1823,178.37,175.84,173.28,179.15
2026-05-25T19:51:04.596,1824,179.98,178.15,173.54,179.53
2026-05-25T19:51:04.701,1825,179.81,178.74,174.64,178.6
2026-05-25T19:51:04.941,1826,179.73,179.79,173.76,178.15
2026-05-25T19:51:05.272,1827,179.0,178.64,173.87,176.28
2026-05-25T19:51:05.393,1828,178.77,179.62,173.64,177.6
2026-05-25T19:51:05.767,1829,178.97,179.98,174.19,178.25
2026-05-25T19:51:06.010,1830,179.76,179.1,173.48,178.93
2026-05-25T19:51:06.492,1831,179.76,179.49,172.53,178.72
2026-05-25T19:51:06.596,1832,179.97,179.29,172.84,178.72
2026-05-25T19:51:06.700,1833,179.94,179.07,174.15,177.5
2026-05-25T19:51:06.798,1834,179.76,179.83,173.29,177.02
2026-05-25T19:51:06.901,1835,179.35,179.55,173.47,177.39
2026-05-25T19:51:07.025,1836,178.83,178.71,174.7,176.33
2026-05-25T19:51:07.139,1837,178.13,177.66,175.53,174.88
2026-05-25T19:51:07.250,1838,178.36,179.99,174.19,176.53
2026-05-25T19:51:07.360,1839,178.39,179.97,174.33,176.93
2026-05-25T19:51:07.455,1840,178.81,179.45,174.46,176.33
2026-05-25T19:51:07.545,1841,178.82,179.94,174.36,176.64
2026-05-25T19:51:07.659,1842,179.02,179.71,174.4,176.32
2026-05-25T19:51:07.752,1843,178.82,179.76,174.72,176.31
2026-05-25T19:51:07.845,1844,178.79,179.79,174.36,176.48
2026-05-25T19:51:07.949,1845,179.22,179.62,174.17,176.65
2026-05-25T19:51:08.060,1846,178.98,179.38,174.4,176.25
2026-05-25T19:51:08.153,1847,179.17,179.75,174.2,176.65
2026-05-25T19:51:08.250,1848,178.98,179.98,174.57,176.63
2026-05-25T19:51:08.334,1849,178.61,179.91,174.25,176.1
2026-05-25T19:51:08.445,1850,177.34,179.4,174.9,176.36
2026-05-25T19:51:08.543,1851,177.96,179.4,174.56,176.74
2026-05-25T19:51:08.639,1852,178.64,179.79,174.71,176.85
2026-05-25T19:51:08.750,1853,178.42,179.57,174.76,176.32
2026-05-25T19:51:08.847,1854,178.44,179.38,174.54,176.29
2026-05-25T19:51:08.977,1855,179.29,179.97,174.19,176.63
2026-05-25T19:51:09.079,1856,179.35,179.8,174.77,176.27
2026-05-25T19:51:09.180,1857,178.59,179.95,174.68,176.08
2026-05-25T19:51:09.282,1858,178.42,179.98,174.05,176.53
2026-05-25T19:51:09.388,1859,179.68,179.68,173.16,177.71
2026-05-25T19:51:09.493,1860,179.0,179.23,173.11,177.81
2026-05-25T19:51:09.613,1861,178.58,179.19,173.45,177.5
2026-05-25T19:51:09.738,1862,178.99,178.99,173.43,177.72
2026-05-25T19:51:09.835,1863,179.19,179.4,173.21,177.93
2026-05-25T19:51:09.939,1864,178.36,179.91,173.87,177.59
2026-05-25T19:51:10.036,1865,177.67,179.51,173.42,176.99
2026-05-25T19:51:10.153,1866,177.26,179.68,174.59,176.97
2026-05-25T19:51:10.265,1867,176.95,179.71,175.43,177.32
2026-05-25T19:51:10.381,1868,177.15,179.51,175.04,177.48
2026-05-25T19:51:10.491,1869,176.25,179.42,175.3,177.55
2026-05-25T19:51:10.576,1870,175.64,179.05,176.07,177.26
2026-05-25T19:51:10.697,1871,176.48,178.85,175.09,177.42
2026-05-25T19:51:10.786,1872,175.99,178.79,175.39,177.39
2026-05-25T19:51:10.870,1873,175.56,178.25,175.94,176.19
2026-05-25T19:51:10.965,1874,174.17,177.51,176.85,176.15
2026-05-25T19:51:11.082,1875,174.9,178.39,176.94,175.81
2026-05-25T19:51:11.206,1876,175.41,178.84,176.4,176.07
2026-05-25T19:51:11.322,1877,175.18,178.89,176.8,176.46
2026-05-25T19:51:11.423,1878,174.44,177.88,176.61,177.34
2026-05-25T19:51:11.535,1879,175.08,178.06,176.75,176.57
2026-05-25T19:51:11.622,1880,174.81,177.91,177.0,176.36
2026-05-25T19:51:11.739,1881,173.86,177.92,177.49,176.2
2026-05-25T19:51:11.822,1882,171.72,177.0,178.97,176.17
2026-05-25T19:51:11.919,1883,172.23,177.13,178.04,176.44
2026-05-25T19:51:12.007,1884,172.59,178.25,177.64,176.55
2026-05-25T19:51:12.098,1885,173.03,178.56,177.59,176.82
2026-05-25T19:51:12.186,1886,173.98,178.41,177.54,175.48
2026-05-25T19:51:12.276,1887,177.69,179.59,175.85,177.84
2026-05-25T19:51:12.376,1888,175.88,179.41,176.4,177.21
2026-05-25T19:51:12.487,1889,176.92,179.66,175.75,178.0
2026-05-25T19:51:12.607,1890,175.01,179.41,176.27,178.28
2026-05-25T19:51:12.740,1891,176.54,179.25,175.43,178.32
2026-05-25T19:51:12.839,1892,177.85,179.68,174.61,178.08
2026-05-25T19:51:12.933,1893,177.34,179.59,174.85,177.95
2026-05-25T19:51:13.049,1894,178.74,179.01,173.45,178.14
2026-05-25T19:51:13.132,1895,178.08,179.16,173.76,178.22
2026-05-25T19:51:13.269,1896,179.12,179.6,173.02,178.35
2026-05-25T19:51:13.368,1897,179.35,179.49,172.56,178.72
2026-05-25T19:51:13.467,1898,179.37,179.79,172.56,178.64
2026-05-25T19:51:13.565,1899,178.52,178.78,173.65,177.65
2026-05-25T19:51:13.686,1900,178.53,179.29,174.08,177.68
2026-05-25T19:51:13.771,1901,178.77,179.13,174.23,178.2
2026-05-25T19:51:13.875,1902,178.62,179.11,171.38,179.69
2026-05-25T19:51:14.242,1903,179.08,179.63,172.89,179.5
2026-05-25T19:51:14.352,1904,178.96,179.99,173.2,178.34
2026-05-25T19:51:14.472,1905,179.02,179.7,172.97,178.67
2026-05-25T19:51:14.562,1906,179.24,177.86,173.4,178.6
2026-05-25T19:51:14.649,1907,177.65,178.88,174.77,177.23
2026-05-25T19:51:14.764,1908,178.57,179.5,175.32,176.7
2026-05-25T19:51:14.852,1909,179.34,178.93,174.63,177.11
2026-05-25T19:51:14.937,1910,179.33,178.54,173.95,177.67
2026-05-25T19:51:15.096,1911,178.97,178.73,174.32,176.94
2026-05-25T19:51:15.187,1912,179.78,178.55,173.69,177.61
2026-05-25T19:51:15.278,1913,179.63,180.0,172.86,177.54
2026-05-25T19:51:15.368,1914,179.79,179.55,173.67,177.2
2026-05-25T19:51:15.495,1915,179.86,179.57,173.46,177.57
2026-05-25T19:51:15.600,1916,179.85,179.56,173.39,177.34
2026-05-25T19:51:15.720,1917,179.7,178.59,172.7,178.09
2026-05-25T19:51:15.830,1918,179.89,178.41,173.08,178.27
2026-05-25T19:51:15.938,1919,179.88,178.39,173.36,177.97
